_id,time,high,low,open,close
5f5c943ba9115d187c3c8c23,1499212800,2642.74,2562.04,2617.32,2627.86
5f5c943ba9115d187c3c8c24,1499299200,2634.84,2581.8,2627.86,2614.24
5f5c943ba9115d187c3c8c25,1499385600,2617.48,2484.73,2614.24,2513.88
5f5c943ba9115d187c3c8c26,1499472000,2568.73,2480.62,2513.88,2564.86
5f5c943ba9115d187c3c8c27,1499558400,2576.73,2509.65,2564.86,2511.43
5f5c943ba9115d187c3c8c28,1499644800,2530.34,2271.79,2511.43,2344.02
5f5c943ba9115d187c3c8c29,1499731200,2412.75,2265.48,2344.02,2324.29
5f5c943ba9115d187c3c8c2a,1499817600,2424.82,2262.08,2324.29,2403.09
5f5c943ba9115d187c3c8c2b,1499904000,2436.66,2334.96,2403.09,2362.44
5f5c943ba9115d187c3c8c2c,1499990400,2370.53,2165.36,2362.44,2234.17
5f5c943ba9115d187c3c8c2d,1500076800,2237.13,1974.03,2234.17,1975.08
5f5c943ba9115d187c3c8c2e,1500163200,2044.41,1808.99,1975.08,1914.09
5f5c943ba9115d187c3c8c2f,1500249600,2233.83,1913.79,1914.09,2233.39
5f5c943ba9115d187c3c8c30,1500336000,2400.74,2164.59,2233.39,2320.23
5f5c943ba9115d187c3c8c31,1500422400,2412.38,2243.13,2320.23,2282.58
5f5c943ba9115d187c3c8c32,1500508800,2932.81,2282.11,2282.58,2866.02
5f5c943ba9115d187c3c8c33,1500595200,2873.96,2622.54,2866.02,2675.08
5f5c943ba9115d187c3c8c34,1500681600,2876.71,2658.59,2675.08,2836.53
5f5c943ba9115d187c3c8c35,1500768000,2856.67,2675.65,2836.53,2756.61
5f5c943ba9115d187c3c8c36,1500854400,2798.89,2715.69,2756.61,2763.42
5f5c943ba9115d187c3c8c37,1500940800,2779.08,2472.62,2763.42,2582.58
5f5c943ba9115d187c3c8c38,1501027200,2631.73,2441.54,2582.58,2559.21
5f5c943ba9115d187c3c8c39,1501113600,2712.92,2547.74,2559.21,2691.88
5f5c943ba9115d187c3c8c3a,1501200000,2843.78,2683.59,2691.88,2806.75
5f5c943ba9115d187c3c8c3b,1501286400,2812.13,2699.42,2806.75,2733.5
5f5c943ba9115d187c3c8c3c,1501372800,2773.06,2621.68,2733.5,2766.49
5f5c943ba9115d187c3c8c3d,1501459200,2916.3,2723.05,2766.49,2883.27
5f5c943ba9115d187c3c8c3e,1501545600,2946.02,2659.62,2883.27,2746.99
5f5c943ba9115d187c3c8c3f,1501632000,2773.8,2668.87,2746.99,2720.53
5f5c943ba9115d187c3c8c40,1501718400,2822.88,2717.62,2720.53,2809.99
5f5c943ba9115d187c3c8c41,1501804800,2892.67,2779.51,2809.99,2878.49
5f5c943ba9115d187c3c8c42,1501891200,3344.01,2875.91,2878.49,3262.8
5f5c943ba9115d187c3c8c43,1501977600,3295.07,3166.52,3262.8,3232.03
5f5c943ba9115d187c3c8c44,1502064000,3425.13,3198.51,3232.03,3401.91
5f5c943ba9115d187c3c8c45,1502150400,3494.87,3357.15,3401.91,3429.38
5f5c943ba9115d187c3c8c46,1502236800,3437.15,3251.03,3429.38,3348.79
5f5c943ba9115d187c3c8c47,1502323200,3453.84,3322.92,3348.79,3425.67
5f5c943ba9115d187c3c8c48,1502409600,3706.48,3409.79,3425.67,3654.37
5f5c943ba9115d187c3c8c49,1502496000,3967.26,3611.36,3654.37,3871.62
5f5c943ba9115d187c3c8c4a,1502582400,4189.42,3847.31,3871.62,4062.6
5f5c943ba9115d187c3c8c4b,1502668800,4336.71,3978.95,4062.6,4327.94
5f5c943ba9115d187c3c8c4c,1502755200,4436.48,3837.13,4327.94,4161.66
5f5c943ba9115d187c3c8c4d,1502841600,4398.06,3938.62,4161.66,4387.4
5f5c943ba9115d187c3c8c4e,1502928000,4487.5,4194.1,4387.4,4278.92
5f5c943ba9115d187c3c8c4f,1503014400,4362.73,3978.28,4278.92,4105.37
5f5c943ba9115d187c3c8c50,1503100800,4189.68,3957.46,4105.37,4150.45
5f5c943ba9115d187c3c8c51,1503187200,4182.29,4034.4,4150.45,4066.6
5f5c943ba9115d187c3c8c52,1503273600,4097.25,3966.93,4066.6,4005.1
5f5c943ba9115d187c3c8c53,1503360000,4142.68,3612.21,4005.1,4089.7
5f5c943ba9115d187c3c8c54,1503446400,4255.62,4070.49,4089.7,4141.09
5f5c943ba9115d187c3c8c55,1503532800,4364.11,4111.71,4141.09,4318.35
5f5c943ba9115d187c3c8c56,1503619200,4461.71,4292.63,4318.35,4364.41
5f5c943ba9115d187c3c8c57,1503705600,4379.28,4263.28,4364.41,4352.3
5f5c943ba9115d187c3c8c58,1503792000,4408.18,4321.12,4352.3,4345.75
5f5c943ba9115d187c3c8c59,1503878400,4403.13,4195.23,4345.75,4390.31
5f5c943ba9115d187c3c8c5a,1503964800,4647.83,4350.22,4390.31,4597.31
5f5c943ba9115d187c3c8c5b,1504051200,4644.06,4491.79,4597.31,4583.02
5f5c943ba9115d187c3c8c5c,1504137600,4765.07,4580.13,4583.02,4735.11
5f5c943ba9115d187c3c8c5d,1504224000,4925.23,4690.17,4735.11,4921.85
5f5c943ba9115d187c3c8c5e,1504310400,4976.52,4448.64,4921.85,4573.8
5f5c943ba9115d187c3c8c5f,1504396800,4719.78,4397.74,4573.8,4612.92
5f5c943ba9115d187c3c8c60,1504483200,4621.01,4098.58,4612.92,4267.45
5f5c943ba9115d187c3c8c61,1504569600,4496.67,4004.62,4267.45,4409.08
5f5c943ba9115d187c3c8c62,1504656000,4660.04,4401.53,4409.08,4618.71
5f5c943ba9115d187c3c8c63,1504742400,4690.55,4493.2,4618.71,4635.6
5f5c943ba9115d187c3c8c64,1504828800,4699.59,4130.88,4635.6,4326.45
5f5c943ba9115d187c3c8c65,1504915200,4402.15,4185.33,4326.45,4335.13
5f5c943ba9115d187c3c8c66,1505001600,4338.08,4032.15,4335.13,4245.89
5f5c943ba9115d187c3c8c67,1505088000,4364.42,4134.62,4245.89,4217.9
5f5c943ba9115d187c3c8c68,1505174400,4387.76,4074.97,4217.9,4158.92
5f5c943ba9115d187c3c8c69,1505260800,4174.58,3752.01,4158.92,3870.29
5f5c943ba9115d187c3c8c6a,1505347200,3930.69,3218.98,3870.29,3243.08
5f5c943ba9115d187c3c8c6b,1505433600,3824.43,2979.88,3243.08,3713.76
5f5c943ba9115d187c3c8c6c,1505520000,3893.67,3551.83,3713.76,3698.92
5f5c943ba9115d187c3c8c6d,1505606400,3796.56,3485.83,3698.92,3689.61
5f5c943ba9115d187c3c8c6e,1505692800,4122.75,3689,3689.61,4100.28
5f5c943ba9115d187c3c8c6f,1505779200,4120.71,3852.22,4100.28,3907.96
5f5c943ba9115d187c3c8c70,1505865600,4053.04,3846.76,3907.96,3882.16
5f5c943ba9115d187c3c8c71,1505952000,3912.79,3576.54,3882.16,3617.27
5f5c943ba9115d187c3c8c72,1506038400,3753.51,3505.81,3617.27,3600.83
5f5c943ba9115d187c3c8c73,1506124800,3813.39,3563.18,3600.83,3788.02
5f5c943ba9115d187c3c8c74,1506211200,3790.89,3633.88,3788.02,3667.52
5f5c943ba9115d187c3c8c75,1506297600,3971.5,3665.67,3667.52,3932.83
5f5c943ba9115d187c3c8c76,1506384000,3982.31,3858.75,3932.83,3892.7
5f5c943ba9115d187c3c8c77,1506470400,4232.35,3882.08,3892.7,4212.2
5f5c943ba9115d187c3c8c78,1506556800,4274.64,4112.88,4212.2,4195.65
5f5c943ba9115d187c3c8c79,1506643200,4237.51,4030.37,4195.65,4172.79
5f5c943ba9115d187c3c8c7a,1506729600,4383.27,4164.25,4172.79,4360.62
5f5c943ba9115d187c3c8c7b,1506816000,4412.62,4258.32,4360.62,4403.09
5f5c943ba9115d187c3c8c7c,1506902400,4477.38,4364.67,4403.09,4401.32
5f5c943ba9115d187c3c8c7d,1506988800,4435.99,4230.73,4401.32,4314.18
5f5c943ba9115d187c3c8c7e,1507075200,4355.29,4183.57,4314.18,4218.66
5f5c943ba9115d187c3c8c7f,1507161600,4365.76,4143.35,4218.66,4321.44
5f5c943ba9115d187c3c8c80,1507248000,4422.15,4296.93,4321.44,4371.94
5f5c943ba9115d187c3c8c81,1507334400,4472.92,4319.48,4371.94,4435.81
5f5c943ba9115d187c3c8c82,1507420800,4622.87,4419.36,4435.81,4611.7
5f5c943ba9115d187c3c8c83,1507507200,4875.38,4556.15,4611.7,4777.49
5f5c943ba9115d187c3c8c84,1507593600,4930,4722.81,4777.49,4763.36
5f5c943ba9115d187c3c8c85,1507680000,4874.89,4718.6,4763.36,4824.2
5f5c943ba9115d187c3c8c86,1507766400,5432.63,4814.98,4824.2,5432.62
5f5c943ba9115d187c3c8c87,1507852800,5852.78,5391.97,5432.62,5637.26
5f5c943ba9115d187c3c8c88,1507939200,5839.62,5568.86,5637.26,5824.71
5f5c943ba9115d187c3c8c89,1508025600,5862.69,5448.22,5824.71,5688.14
5f5c943ba9115d187c3c8c8a,1508112000,5795.33,5576.1,5677.35,5759.33
5f5c943ba9115d187c3c8c8b,1508198400,5773.32,5521.09,5759.25,5598.58
5f5c943ba9115d187c3c8c8c,1508284800,5601.3,5114.87,5598.58,5575.83
5f5c943ba9115d187c3c8c8d,1508371200,5737.41,5517.62,5576.71,5698.65
5f5c943ba9115d187c3c8c8e,1508457600,6075.32,5611.39,5698.62,5993.11
5f5c943ba9115d187c3c8c8f,1508544000,6187.2,5874.54,5993.11,6006.65
5f5c943ba9115d187c3c8c90,1508630400,6070.56,5722.98,6006.65,5982.86
5f5c943ba9115d187c3c8c91,1508716800,6048.98,5644.22,5982.86,5903.61
5f5c943ba9115d187c3c8c92,1508803200,5904.63,5463.41,5903.61,5513.08
5f5c943ba9115d187c3c8c93,1508889600,5747.96,5375.64,5513.08,5734
5f5c943ba9115d187c3c8c94,1508976000,5970.4,5689.92,5734,5887.61
5f5c943ba9115d187c3c8c95,1509062400,5997.83,5692.32,5887.62,5764.56
5f5c943ba9115d187c3c8c96,1509148800,5871.04,5654.8,5764.56,5726.61
5f5c943ba9115d187c3c8c97,1509235200,6295.43,5679.37,5726.61,6147.52
5f5c943ba9115d187c3c8c98,1509321600,6226.18,6018.97,6147.7,6124.28
5f5c943ba9115d187c3c8c99,1509408000,6467.2,6090.83,6124.28,6451.24
5f5c943ba9115d187c3c8c9a,1509494400,6738.74,6355,6449.1,6737.78
5f5c943ba9115d187c3c8c9b,1509580800,7339.91,6737.77,6737.78,7024.81
5f5c943ba9115d187c3c8c9c,1509667200,7445.62,6938.93,7024.81,7152.12
5f5c943ba9115d187c3c8c9d,1509753600,7492.24,6957.84,7146.98,7363.8
5f5c943ba9115d187c3c8c9e,1509840000,7599.44,7284.33,7363.8,7389.55
5f5c943ba9115d187c3c8c9f,1509926400,7429.7,6934.73,7389.55,6959.23
5f5c943ba9115d187c3c8ca0,1510012800,7222.37,6957.8,6959.27,7102.75
5f5c943ba9115d187c3c8ca1,1510099200,7869.1,7026.97,7102.23,7444.36
5f5c943ba9115d187c3c8ca2,1510185600,7457.12,7040.83,7444.36,7129.59
5f5c943ba9115d187c3c8ca3,1510272000,7318.97,6406.05,7129.59,6565.8
5f5c943ba9115d187c3c8ca4,1510358400,6821.5,6197.87,6565.8,6339.86
5f5c943ba9115d187c3c8ca5,1510444800,6490.53,5493.64,6339.87,5878.13
5f5c943ba9115d187c3c8ca6,1510531200,6760.15,5828.34,5878.09,6522.45
5f5c943ba9115d187c3c8ca7,1510617600,6728.59,6419.18,6522.45,6597.06
5f5c943ba9115d187c3c8ca8,1510704000,7330.06,6596.94,6597.06,7283.22
5f5c943ba9115d187c3c8ca9,1510790400,7964.64,7119.17,7283.02,7853.68
5f5c943ba9115d187c3c8caa,1510876800,8000.19,7534.7,7853.68,7699.95
5f5c943ba9115d187c3c8cab,1510963200,7857.52,7458.9,7699.95,7780.91
5f5c943ba9115d187c3c8cac,1511049600,8100.87,7675.41,7781.02,8042.64
5f5c943ba9115d187c3c8cad,1511136000,8294.12,7947.28,8042.64,8244.69
5f5c943ba9115d187c3c8cae,1511222400,8368.36,7819.06,8245.87,8099.97
5f5c943ba9115d187c3c8caf,1511308800,8304.37,8091.63,8099.92,8234.55
5f5c943ba9115d187c3c8cb0,1511395200,8266.55,8012.35,8234.5,8013.41
5f5c943ba9115d187c3c8cb1,1511481600,8332.94,7900.17,8013.38,8200.8
5f5c943ba9115d187c3c8cb2,1511568000,8761.98,8153.7,8203.45,8754.69
5f5c943ba9115d187c3c8cb3,1511654400,9474.62,8746.56,8754.62,9318.42
5f5c943ba9115d187c3c8cb4,1511740800,9733.61,9316.84,9318.42,9733.2
5f5c943ba9115d187c3c8cb5,1511827200,9969.58,9638.2,9732.63,9906.04
5f5c943ba9115d187c3c8cb6,1511913600,11417.84,8938.7,9906.04,9837.86
5f5c943ba9115d187c3c8cb7,1512000000,10689.06,9023.77,9848.05,9946.76
5f5c943ba9115d187c3c8cb8,1512086400,10942.8,9420.93,9947.08,10861.47
5f5c943ba9115d187c3c8cb9,1512172800,11175.23,10715.55,10861.47,10912.73
5f5c943ba9115d187c3c8cba,1512259200,11851.09,10578.43,10912.72,11246.21
5f5c943ba9115d187c3c8cbb,1512345600,11624.63,10917.81,11244.2,11623.91
5f5c943ba9115d187c3c8cbc,1512432000,11901.87,11486.13,11624.37,11667.13
5f5c943ba9115d187c3c8cbd,1512518400,13843.2,11661.76,11667.13,13749.57
5f5c943ba9115d187c3c8cbe,1512604800,16879.26,13401.61,13750.09,16850.31
5f5c943ba9115d187c3c8cbf,1512691200,17294.85,13906.1,16867.98,16047.61
5f5c943ba9115d187c3c8cc0,1512777600,16313.18,13151.47,16048.18,14843.42
5f5c943ba9115d187c3c8cc1,1512864000,15783.2,13031,14839.98,15059.6
5f5c943ba9115d187c3c8cc2,1512950400,17399.18,15024.56,15060.45,16732.47
5f5c943ba9115d187c3c8cc3,1513036800,17560.65,16254.53,16733.29,17083.9
5f5c943ba9115d187c3c8cc4,1513123200,17267.96,15669.86,17083.9,16286.82
5f5c943ba9115d187c3c8cc5,1513209600,16941.08,16023.64,16286.82,16467.91
5f5c943ba9115d187c3c8cc6,1513296000,17987.03,16442.2,16467.91,17604.85
5f5c943ba9115d187c3c8cc7,1513382400,19587.7,17318.54,17594.08,19345.49
5f5c943ba9115d187c3c8cc8,1513468800,19870.62,18750.91,19346.6,19065.71
5f5c943ba9115d187c3c8cc9,1513555200,19221.1,18114.42,19065.71,18972.32
5f5c943ba9115d187c3c8cca,1513641600,19021.97,16812.8,18971.19,17523.7
5f5c943ba9115d187c3c8ccb,1513728000,17813.6,15642.69,17521.73,16461.97
5f5c943ba9115d187c3c8ccc,1513814400,17301.83,14952.98,16461.09,15632.12
5f5c943ba9115d187c3c8ccd,1513900800,15823.72,10875.71,15632.12,13664.97
5f5c943ba9115d187c3c8cce,1513987200,15493.23,13356.07,13664.97,14396.46
5f5c943ba9115d187c3c8ccf,1514073600,14413.72,12166.45,14396.63,13789.95
5f5c943ba9115d187c3c8cd0,1514160000,14467.43,13010.71,13789.95,13833.49
5f5c943ba9115d187c3c8cd1,1514246400,16094.67,13748.49,13830.19,15756.56
5f5c943ba9115d187c3c8cd2,1514332800,16514.59,14534.66,15757.02,15416.64
5f5c943ba9115d187c3c8cd3,1514419200,15505.51,13466.07,15416.34,14398.7
5f5c943ba9115d187c3c8cd4,1514505600,15109.81,13951.08,14398.45,14392.57
5f5c943ba9115d187c3c8cd5,1514592000,14461.46,11962.09,14392.14,12531.52
5f5c943ba9115d187c3c8cd6,1514678400,14241.82,12359.43,12532.38,13850.4
5f5c943ba9115d187c3c8cd7,1514764800,13921.53,12877.67,13850.49,13444.88
5f5c943ba9115d187c3c8cd8,1514851200,15306.13,12934.16,13444.88,14754.13
5f5c943ba9115d187c3c8cd9,1514937600,15435.01,14579.71,14754.09,15156.62
5f5c943ba9115d187c3c8cda,1515024000,15408.66,14244.67,15156.49,15180.08
5f5c943ba9115d187c3c8cdb,1515110400,17126.95,14832.36,15180.08,16954.78
5f5c943ba9115d187c3c8cdc,1515196800,17252.85,16286.57,16954.76,17172.3
5f5c943ba9115d187c3c8cdd,1515283200,17184.81,15791.13,17174.5,16228.16
5f5c943ba9115d187c3c8cde,1515369600,16302.92,13902.31,16228.26,14976.17
5f5c943ba9115d187c3c8cdf,1515456000,15390.28,14221.55,14976.17,14468.5
5f5c943ba9115d187c3c8ce0,1515542400,14919.49,13450.54,14468.09,14919.49
5f5c943ba9115d187c3c8ce1,1515628800,14979.96,12825.95,14920.36,13308.06
5f5c943ba9115d187c3c8ce2,1515715200,14129.08,12851.91,13308.06,13841.19
5f5c943ba9115d187c3c8ce3,1515801600,14595.04,13830.28,13841.19,14243.12
5f5c943ba9115d187c3c8ce4,1515888000,14415.67,13031.91,14244.12,13638.63
5f5c943ba9115d187c3c8ce5,1515974400,14355.82,13416.71,13638.63,13631.98
5f5c943ba9115d187c3c8ce6,1516060800,13648.84,10032.69,13634.6,11282.49
5f5c943ba9115d187c3c8ce7,1516147200,11736.3,9205.38,11282.49,11162.7
5f5c943ba9115d187c3c8ce8,1516233600,12018.43,10642.33,11162.7,11175.52
5f5c943ba9115d187c3c8ce9,1516320000,11780.49,10867.18,11175.52,11521.76
5f5c943ba9115d187c3c8cea,1516406400,13031.04,11502.11,11521.82,12783.94
5f5c943ba9115d187c3c8ceb,1516492800,12787.35,11101.73,12783.54,11549.93
5f5c943ba9115d187c3c8cec,1516579200,11913.74,10067.76,11549.98,10814.52
5f5c943ba9115d187c3c8ced,1516665600,11388.52,9980.5,10814.52,10858.23
5f5c943ba9115d187c3c8cee,1516752000,11531.6,10506.55,10853.78,11429.02
5f5c943ba9115d187c3c8cef,1516838400,11741.92,10930.34,11428.11,11175.87
5f5c943ba9115d187c3c8cf0,1516924800,11656.54,10346.86,11175.87,11104.2
5f5c943ba9115d187c3c8cf1,1517011200,11638.69,10879.2,11104.34,11459.71
5f5c943ba9115d187c3c8cf2,1517097600,12064.19,11407.94,11460.39,11767.74
5f5c943ba9115d187c3c8cf3,1517184000,11860.29,11089.52,11767.74,11233.95
5f5c943ba9115d187c3c8cf4,1517270400,11263.7,9871.21,11234.32,10107.26
5f5c943ba9115d187c3c8cf5,1517356800,10377.96,9698.13,10107.4,10226.86
5f5c943ba9115d187c3c8cf6,1517443200,10280.84,8726.95,10226.86,9114.72
5f5c943ba9115d187c3c8cf7,1517529600,9147.93,7786.2,9114.73,8870.82
5f5c943ba9115d187c3c8cf8,1517616000,9504.37,8194.68,8872.87,9251.27
5f5c943ba9115d187c3c8cf9,1517702400,9400.99,7889.83,9251.27,8218.05
5f5c943ba9115d187c3c8cfa,1517788800,8391.29,6627.31,8218.05,6937.08
5f5c943ba9115d187c3c8cfb,1517875200,7932.38,5968.36,6936.43,7701.25
5f5c943ba9115d187c3c8cfc,1517961600,8572.68,7208.86,7701.25,7592.72
5f5c943ba9115d187c3c8cfd,1518048000,8643.94,7590.48,7593.78,8260.69
5f5c943ba9115d187c3c8cfe,1518134400,8743.2,7775.36,8259.26,8696.83
5f5c943ba9115d187c3c8cff,1518220800,9081.49,8176.25,8696.83,8569.29
5f5c943ba9115d187c3c8d00,1518307200,8573.35,7862.31,8569.32,8084.61
5f5c943ba9115d187c3c8d01,1518393600,8997.34,8084.41,8084.61,8911.27
5f5c943ba9115d187c3c8d02,1518480000,8955.15,8379.35,8911.17,8544.69
5f5c943ba9115d187c3c8d03,1518566400,9508.22,8542.98,8544.69,9485.64
5f5c943ba9115d187c3c8d04,1518652800,10223.58,9363.38,9485.64,10033.75
5f5c943ba9115d187c3c8d05,1518739200,10303.14,9720.38,10033.75,10188.73
5f5c943ba9115d187c3c8d06,1518825600,11119.45,10074.07,10188.73,11097.21
5f5c943ba9115d187c3c8d07,1518912000,11288.34,10161.01,11097.21,10417.23
5f5c943ba9115d187c3c8d08,1518998400,11265.96,10336.32,10418.12,11182.28
5f5c943ba9115d187c3c8d09,1519084800,11802.23,11130.95,11182.28,11256.43
5f5c943ba9115d187c3c8d0a,1519171200,11295.58,10256.21,11256.78,10481.66
5f5c943ba9115d187c3c8d0b,1519257600,10941.57,9757.19,10481.66,9847.96
5f5c943ba9115d187c3c8d0c,1519344000,10420.67,9604,9847.96,10175.51
5f5c943ba9115d187c3c8d0d,1519430400,10528,9396.54,10175.51,9705.73
5f5c943ba9115d187c3c8d0e,1519516800,9873.79,9329.44,9705.73,9610.11
5f5c943ba9115d187c3c8d0f,1519603200,10457.51,9411.82,9610.11,10326.5
5f5c943ba9115d187c3c8d10,1519689600,10879.38,10154.24,10326.5,10594.76
5f5c943ba9115d187c3c8d11,1519776000,11067.76,10303.14,10594.76,10334.44
5f5c943ba9115d187c3c8d12,1519862400,11090.3,10247.56,10334.44,10929.37
5f5c943ba9115d187c3c8d13,1519948800,11191.94,10801.45,10929.37,11043.12
5f5c943ba9115d187c3c8d14,1520035200,11530.66,11043.12,11043.12,11465.36
5f5c943ba9115d187c3c8d15,1520121600,11539.79,11084.01,11465.36,11504.42
5f5c943ba9115d187c3c8d16,1520208000,11694.15,11431.55,11503.94,11440.73
5f5c943ba9115d187c3c8d17,1520294400,11441.65,10589.28,11440.33,10735.45
5f5c943ba9115d187c3c8d18,1520380800,10913.7,9470.73,10735.45,9928.56
5f5c943ba9115d187c3c8d19,1520467200,10119.21,9086.85,9928.56,9316.72
5f5c943ba9115d187c3c8d1a,1520553600,9433.38,8393.45,9316.77,9252.76
5f5c943ba9115d187c3c8d1b,1520640000,9518.62,8727.43,9252.76,8797.27
5f5c943ba9115d187c3c8d1c,1520726400,9735.64,8484.32,8797.27,9544.84
5f5c943ba9115d187c3c8d1d,1520812800,9907.41,8796.52,9543.98,9142.15
5f5c943ba9115d187c3c8d1e,1520899200,9486.12,8856.65,9142.27,9160.12
5f5c943ba9115d187c3c8d1f,1520985600,9360.66,7966.94,9160.12,8217.7
5f5c943ba9115d187c3c8d20,1521072000,8432.12,7698.47,8216.22,8268.41
5f5c943ba9115d187c3c8d21,1521158400,8616.63,7924.11,8267.95,8283.23
5f5c943ba9115d187c3c8d22,1521244800,8360.64,7765.41,8283.23,7883.45
5f5c943ba9115d187c3c8d23,1521331200,8299.86,7318.46,7882.67,8215.4
5f5c943ba9115d187c3c8d24,1521417600,8725.6,8129.66,8215.5,8623.14
5f5c943ba9115d187c3c8d25,1521504000,9056.23,8339.8,8623.14,8920.71
5f5c943ba9115d187c3c8d26,1521590400,9184.51,8778.69,8920.53,8911.35
5f5c943ba9115d187c3c8d27,1521676800,9107,8500.88,8911.37,8724.98
5f5c943ba9115d187c3c8d28,1521763200,8935.88,8307.58,8724.98,8934.8
5f5c943ba9115d187c3c8d29,1521849600,9036.23,8515.53,8935.51,8548.06
5f5c943ba9115d187c3c8d2a,1521936000,8690.36,8395.85,8548.39,8472.84
5f5c943ba9115d187c3c8d2b,1522022400,8521.04,7869.27,8472.56,8152.2
5f5c943ba9115d187c3c8d2c,1522108800,8226.24,7752.3,8152.18,7808.48
5f5c943ba9115d187c3c8d2d,1522195200,8117.79,7752.6,7808.42,7959.78
5f5c943ba9115d187c3c8d2e,1522281600,7983.77,6927.11,7959.78,7106.62
5f5c943ba9115d187c3c8d2f,1522368000,7280.27,6595.26,7106.62,6853.76
5f5c943ba9115d187c3c8d30,1522454400,7228.4,6806.34,6853.75,6943.77
5f5c943ba9115d187c3c8d31,1522540800,7056.22,6463.54,6943.77,6835.84
5f5c943ba9115d187c3c8d32,1522627200,8218.66,6792.3,6835.58,7074.6
5f5c943ba9115d187c3c8d33,1522713600,7528.97,7039.88,7074.65,7434.3
5f5c943ba9115d187c3c8d34,1522800000,7442.42,6727.09,7434.3,6815.5
5f5c943ba9115d187c3c8d35,1522886400,6933.66,6602.38,6815.5,6790.45
5f5c943ba9115d187c3c8d36,1522972800,6869.53,6526.67,6790.45,6634.86
5f5c943ba9115d187c3c8d37,1523059200,7083.85,6624.47,6634.86,6917.2
5f5c943ba9115d187c3c8d38,1523145600,7132.03,6911.02,6917.2,7049.92
5f5c943ba9115d187c3c8d39,1523232000,7204.28,6633.69,7049.92,6789.53
5f5c943ba9115d187c3c8d3a,1523318400,6922.84,6676.72,6789.53,6871.07
5f5c943ba9115d187c3c8d3b,1523404800,6999.37,6839.16,6871.07,6977.13
5f5c943ba9115d187c3c8d3c,1523491200,8051.95,6791.33,6977.04,7927.73
5f5c943ba9115d187c3c8d3d,1523577600,8237.16,7758.8,7927.73,7899.11
5f5c943ba9115d187c3c8d3e,1523664000,8195.34,7841.19,7898.74,8022.51
5f5c943ba9115d187c3c8d3f,1523750400,8437.03,8021.04,8022.51,8376.73
5f5c943ba9115d187c3c8d40,1523836800,8430.93,7929.24,8376.73,8079.77
5f5c943ba9115d187c3c8d41,1523923200,8187.6,7858.12,8079.77,7921.63
5f5c943ba9115d187c3c8d42,1524009600,8246.57,7908.92,7921.65,8189.96
5f5c943ba9115d187c3c8d43,1524096000,8321.01,8136.42,8189.92,8301.82
5f5c943ba9115d187c3c8d44,1524182400,8945.14,8243.49,8301.82,8877.08
5f5c943ba9115d187c3c8d45,1524268800,9047.82,8631.18,8877.15,8935.72
5f5c943ba9115d187c3c8d46,1524355200,9043.98,8788.44,8935.85,8823.36
5f5c943ba9115d187c3c8d47,1524441600,9025.73,8804.2,8823.46,8968.25
5f5c943ba9115d187c3c8d48,1524528000,9741.91,8957.68,8967.86,9655.77
5f5c943ba9115d187c3c8d49,1524614400,9765.23,8757.06,9657.69,8873.62
5f5c943ba9115d187c3c8d4a,1524700800,9315.13,8669.38,8873.57,9282.12
5f5c943ba9115d187c3c8d4b,1524787200,9385.87,8923.48,9289.01,8938.47
5f5c943ba9115d187c3c8d4c,1524873600,9435.9,8892.52,8938.47,9351.47
5f5c943ba9115d187c3c8d4d,1524960000,9552.67,9189.07,9349.94,9407.04
5f5c943ba9115d187c3c8d4e,1525046400,9459.81,9133.6,9407.35,9248.45
5f5c943ba9115d187c3c8d4f,1525132800,9251.66,8851.1,9248.25,9077.28
5f5c943ba9115d187c3c8d50,1525219200,9271.62,8993.82,9077.28,9232.19
5f5c943ba9115d187c3c8d51,1525305600,9817.19,9172.28,9232.19,9745.04
5f5c943ba9115d187c3c8d52,1525392000,9785.15,9547.21,9746.26,9699.61
5f5c943ba9115d187c3c8d53,1525478400,9968.85,9687.09,9700.37,9845.9
5f5c943ba9115d187c3c8d54,1525564800,9936.96,9441.93,9846.44,9644.92
5f5c943ba9115d187c3c8d55,1525651200,9662.23,9202.13,9643.99,9377.81
5f5c943ba9115d187c3c8d56,1525737600,9472.09,9063.07,9377.08,9196.13
5f5c943ba9115d187c3c8d57,1525824000,9373.46,8987.27,9196.13,9321.16
5f5c943ba9115d187c3c8d58,1525910400,9393.95,9017.13,9321.52,9032.22
5f5c943ba9115d187c3c8d59,1525996800,9032.27,8363.5,9032.22,8421
5f5c943ba9115d187c3c8d5a,1526083200,8653.8,8225.97,8420.82,8486.67
5f5c943ba9115d187c3c8d5b,1526169600,8773.96,8350.91,8488.07,8709.46
5f5c943ba9115d187c3c8d5c,1526256000,8883,8312.72,8709.46,8672.9
5f5c943ba9115d187c3c8d5d,1526342400,8848.69,8441.25,8672.88,8480.16
5f5c943ba9115d187c3c8d5e,1526428800,8501.65,8119.17,8480.16,8344.78
5f5c943ba9115d187c3c8d5f,1526515200,8476.45,8015.77,8342.69,8071.04
5f5c943ba9115d187c3c8d60,1526601600,8280.45,7940.35,8071.04,8247.91
5f5c943ba9115d187c3c8d61,1526688000,8397.27,8160.8,8247.91,8249.24
5f5c943ba9115d187c3c8d62,1526774400,8591.45,8181.46,8249.24,8533
5f5c943ba9115d187c3c8d63,1526860800,8585.85,8347.88,8533.22,8419.65
5f5c943ba9115d187c3c8d64,1526947200,8428.6,7962.43,8419.67,7992.75
